cycle_rounded,size,volume_L,chaetoceros,density
2021-06-24T06:00:00Z,351,35.720217,36,1.00783262318927
2021-06-24T07:00:00Z,351,35.720217,65,1.81969779186952
2021-06-24T08:00:00Z,351,35.720217,90,2.51958155797318
2021-06-24T09:00:00Z,351,35.720217,32,0.895851220612686
2021-06-24T10:00:00Z,351,35.720217,16,0.447925610306343
2021-06-24T11:00:00Z,351,35.720217,34,0.951841921900978
2021-06-24T12:00:00Z,351,35.720217,33,0.923846571256832
2021-06-24T13:00:00Z,351,35.720217,11,0.307948857085611
2021-06-24T14:00:00Z,352,35.821984,23,0.64206382315396
2021-06-24T15:00:00Z,351,35.720217,14,0.39193490901805
2021-06-24T16:00:00Z,351,35.720217,15,0.419930259662196
2021-06-24T17:00:00Z,353,35.923751,13,0.361877577873202
2021-06-24T18:00:00Z,351,35.720217,20,0.559907012882928
2021-06-24T19:00:00Z,351,35.720217,22,0.615897714171221
2021-06-24T20:00:00Z,351,35.720217,29,0.811865168680246
2021-06-24T21:00:00Z,352,35.821984,35,0.97705364392994
2021-06-24T22:00:00Z,350,35.61845,30,0.842260120808177
2021-06-24T23:00:00Z,351,35.720217,14,0.39193490901805
2021-06-25T00:00:00Z,351,35.720217,18,0.503916311594636
2021-06-25T01:00:00Z,351,35.720217,24,0.671888415459514
2021-06-25T02:00:00Z,352,35.821984,27,0.753727096745954
2021-06-25T03:00:00Z,351,35.720217,22,0.615897714171221
2021-06-25T04:00:00Z,351,35.720217,38,1.06382332447756
2021-06-25T05:00:00Z,350,35.61845,21,0.589582084565724
2021-06-25T06:00:00Z,351,35.720217,28,0.7838698180361
2021-06-25T07:00:00Z,350,35.61845,30,0.842260120808177
2021-06-25T08:00:00Z,350,35.61845,24,0.673808096646541
2021-06-25T09:00:00Z,350,35.61845,21,0.589582084565724
2021-06-25T10:00:00Z,350,35.61845,26,0.729958771367087
2021-06-25T11:00:00Z,351,35.720217,28,0.7838698180361
2021-06-25T12:00:00Z,351,35.720217,25,0.699883766103661
2021-06-25T13:00:00Z,351,35.720217,25,0.699883766103661
2021-06-25T14:00:00Z,351,35.720217,15,0.419930259662196
2021-06-25T15:00:00Z,352,35.821984,10,0.279158183979983
2021-06-25T16:00:00Z,351,35.720217,19,0.531911662238782
2021-06-25T17:00:00Z,350,35.61845,22,0.617657421925996
2021-06-25T18:00:00Z,351,35.720217,16,0.447925610306343
2021-06-25T19:00:00Z,351,35.720217,14,0.39193490901805
2021-06-25T20:00:00Z,351,35.720217,34,0.951841921900978
2021-06-25T21:00:00Z,351,35.720217,37,1.03582797383342
2021-06-25T22:00:00Z,351,35.720217,18,0.503916311594636
2021-06-25T23:00:00Z,351,35.720217,27,0.755874467391953
2021-06-26T00:00:00Z,350,35.61845,32,0.898410795528722
2021-06-26T01:00:00Z,350,35.61845,26,0.729958771367087
2021-06-26T02:00:00Z,352,35.821984,20,0.558316367959966
2021-06-26T03:00:00Z,351,35.720217,34,0.951841921900978
2021-06-26T04:00:00Z,175,17.809225,28,1.57221889217526
2021-06-26T05:00:00Z,351,35.720217,29,0.811865168680246
2021-06-26T06:00:00Z,350,35.61845,36,1.01071214496981
2021-06-26T07:00:00Z,351,35.720217,31,0.867855869968539
2021-06-26T08:00:00Z,351,35.720217,20,0.559907012882928
2021-06-26T09:00:00Z,351,35.720217,35,0.979837272545125
2021-06-26T10:00:00Z,351,35.720217,19,0.531911662238782
2021-06-26T11:00:00Z,351,35.720217,31,0.867855869968539
2021-06-26T12:00:00Z,350,35.61845,28,0.786109446087632
2021-06-26T13:00:00Z,351,35.720217,39,1.09181867512171
2021-06-26T14:00:00Z,351,35.720217,20,0.559907012882928
2021-06-26T15:00:00Z,351,35.720217,15,0.419930259662196
2021-06-26T16:00:00Z,351,35.720217,17,0.475920960950489
2021-06-26T17:00:00Z,351,35.720217,13,0.363939558373904
2021-06-26T18:00:00Z,351,35.720217,23,0.643893064815368
2021-06-26T19:00:00Z,351,35.720217,27,0.755874467391953
2021-06-26T20:00:00Z,351,35.720217,18,0.503916311594636
2021-06-26T21:00:00Z,351,35.720217,12,0.335944207729757
2021-06-26T22:00:00Z,350,35.61845,11,0.308828710962998
2021-06-26T23:00:00Z,350,35.61845,18,0.505356072484906
2021-06-27T00:00:00Z,351,35.720217,11,0.307948857085611
2021-06-27T01:00:00Z,352,35.821984,27,0.753727096745954
2021-06-27T02:00:00Z,351,35.720217,27,0.755874467391953
2021-06-27T03:00:00Z,351,35.720217,15,0.419930259662196
2021-06-27T04:00:00Z,352,35.821984,38,1.06080109912393
2021-06-27T05:00:00Z,350,35.61845,18,0.505356072484906
2021-06-27T06:00:00Z,351,35.720217,32,0.895851220612686
2021-06-27T07:00:00Z,351,35.720217,44,1.23179542834244
2021-06-27T08:00:00Z,351,35.720217,31,0.867855869968539
2021-06-27T09:00:00Z,351,35.720217,50,1.39976753220732
2021-06-27T10:00:00Z,351,35.720217,103,2.88352111634708
2021-06-27T11:00:00Z,351,35.720217,44,1.23179542834244
2021-06-27T12:00:00Z,351,35.720217,104,2.91151646699123
2021-06-27T13:00:00Z,351,35.720217,58,1.62373033736049
2021-06-27T14:00:00Z,351,35.720217,49,1.37177218156317
2021-06-27T15:00:00Z,351,35.720217,60,1.67972103864879
2021-06-27T16:00:00Z,351,35.720217,55,1.53974428542805
2021-06-27T17:00:00Z,351,35.720217,32,0.895851220612686
2021-06-27T18:00:00Z,351,35.720217,27,0.755874467391953
2021-06-27T19:00:00Z,351,35.720217,17,0.475920960950489
2021-06-27T20:00:00Z,351,35.720217,20,0.559907012882928
2021-06-27T21:00:00Z,351,35.720217,22,0.615897714171221
2021-06-27T22:00:00Z,352,35.821984,18,0.502484731163969
2021-06-27T23:00:00Z,350,35.61845,38,1.06686281969036
2021-06-28T00:00:00Z,350,35.61845,26,0.729958771367087
2021-06-28T01:00:00Z,350,35.61845,23,0.645732759286269
2021-06-28T02:00:00Z,350,35.61845,24,0.673808096646541
2021-06-28T03:00:00Z,350,35.61845,31,0.870335458168449
2021-06-28T04:00:00Z,351,35.720217,29,0.811865168680246
2021-06-28T05:00:00Z,351,35.720217,21,0.587902363527075
2021-06-28T06:00:00Z,351,35.720217,18,0.503916311594636
2021-06-28T07:00:00Z,350,35.61845,18,0.505356072484906
2021-06-28T08:00:00Z,351,35.720217,30,0.839860519324393
2021-06-28T09:00:00Z,351,35.720217,46,1.28778612963074
2021-06-28T10:00:00Z,351,35.720217,28,0.7838698180361
2021-06-28T11:00:00Z,351,35.720217,50,1.39976753220732
2021-06-28T12:00:00Z,350,35.61845,26,0.729958771367087
2021-06-28T13:00:00Z,352,35.821984,27,0.753727096745954
2021-06-28T14:00:00Z,351,35.720217,46,1.28778612963074
2021-06-28T15:00:00Z,351,35.720217,38,1.06382332447756
2021-06-28T16:00:00Z,350,35.61845,25,0.701883434006814
2021-06-28T17:00:00Z,352,35.821984,20,0.558316367959966
2021-06-28T18:00:00Z,351,35.720217,32,0.895851220612686
2021-06-28T19:00:00Z,351,35.720217,30,0.839860519324393
2021-06-28T20:00:00Z,350,35.61845,37,1.03878748233008
2021-06-28T21:00:00Z,350,35.61845,34,0.954561470249267
2021-06-28T22:00:00Z,351,35.720217,34,0.951841921900978
2021-06-28T23:00:00Z,351,35.720217,22,0.615897714171221
2021-06-29T00:00:00Z,351,35.720217,20,0.559907012882928
2021-06-29T01:00:00Z,350,35.61845,16,0.449205397764361
2021-06-29T02:00:00Z,351,35.720217,18,0.503916311594636
2021-06-29T03:00:00Z,351,35.720217,30,0.839860519324393
2021-06-29T04:00:00Z,351,35.720217,13,0.363939558373904
2021-06-29T05:00:00Z,351,35.720217,34,0.951841921900978
2021-06-29T06:00:00Z,350,35.61845,25,0.701883434006814
2021-06-29T07:00:00Z,351,35.720217,46,1.28778612963074
2021-06-29T08:00:00Z,351,35.720217,30,0.839860519324393
2021-06-29T09:00:00Z,350,35.61845,36,1.01071214496981
2021-06-29T10:00:00Z,351,35.720217,27,0.755874467391953
2021-06-29T11:00:00Z,350,35.61845,23,0.645732759286269
2021-06-29T12:00:00Z,351,35.720217,15,0.419930259662196
2021-06-29T13:00:00Z,351,35.720217,12,0.335944207729757
2021-06-29T14:00:00Z,351,35.720217,20,0.559907012882928
2021-06-29T15:00:00Z,351,35.720217,29,0.811865168680246
2021-06-29T16:00:00Z,351,35.720217,15,0.419930259662196
2021-06-29T17:00:00Z,350,35.61845,13,0.364979385683543
2021-06-29T18:00:00Z,350,35.61845,23,0.645732759286269
2021-06-29T19:00:00Z,352,35.821984,21,0.586232186357964
2021-06-29T20:00:00Z,351,35.720217,27,0.755874467391953
2021-06-29T21:00:00Z,350,35.61845,13,0.364979385683543
2021-06-29T22:00:00Z,350,35.61845,9,0.252678036242453
2021-06-29T23:00:00Z,352,35.821984,17,0.474568912765971
2021-06-30T00:00:00Z,351,35.720217,11,0.307948857085611
2021-06-30T01:00:00Z,351,35.720217,14,0.39193490901805
2021-06-30T02:00:00Z,351,35.720217,10,0.279953506441464
2021-06-30T03:00:00Z,351,35.720217,22,0.615897714171221
2021-06-30T04:00:00Z,350,35.61845,10,0.280753373602726
2021-06-30T05:00:00Z,352,35.821984,11,0.307074002377981
2021-06-30T06:00:00Z,351,35.720217,14,0.39193490901805
2021-06-30T07:00:00Z,352,35.821984,14,0.390821457571976
2021-06-30T08:00:00Z,351,35.720217,16,0.447925610306343
2021-06-30T09:00:00Z,350,35.61845,17,0.477280735124633
2021-06-30T10:00:00Z,351,35.720217,14,0.39193490901805
2021-06-30T11:00:00Z,351,35.720217,17,0.475920960950489
2021-06-30T12:00:00Z,352,35.821984,19,0.530400549561967
2021-06-30T13:00:00Z,350,35.61845,17,0.477280735124633
2021-06-30T14:00:00Z,352,35.821984,15,0.418737275969974
2021-06-30T15:00:00Z,353,35.923751,31,0.862938839543788
2021-06-30T16:00:00Z,351,35.720217,26,0.727879116747807
2021-06-30T17:00:00Z,352,35.821984,12,0.334989820775979
2021-06-30T18:00:00Z,353,35.923751,20,0.556734735189541
2021-06-30T19:00:00Z,351,35.720217,11,0.307948857085611
2021-06-30T20:00:00Z,351,35.720217,16,0.447925610306343
2021-06-30T21:00:00Z,352,35.821984,17,0.474568912765971
2021-06-30T22:00:00Z,351,35.720217,8,0.223962805153171
2021-06-30T23:00:00Z,350,35.61845,13,0.364979385683543
2021-07-01T00:00:00Z,351,35.720217,17,0.475920960950489
2021-07-01T01:00:00Z,351,35.720217,4,0.111981402576586
2021-07-01T02:00:00Z,351,35.720217,10,0.279953506441464
2021-07-01T03:00:00Z,351,35.720217,9,0.251958155797318
2021-07-01T04:00:00Z,351,35.720217,10,0.279953506441464
2021-07-01T05:00:00Z,351,35.720217,22,0.615897714171221
2021-07-01T06:00:00Z,351,35.720217,17,0.475920960950489
2021-07-01T07:00:00Z,351,35.720217,12,0.335944207729757
2021-07-01T08:00:00Z,351,35.720217,28,0.7838698180361
2021-07-01T09:00:00Z,351,35.720217,22,0.615897714171221
2021-07-01T10:00:00Z,350,35.61845,19,0.533431409845179
2021-07-01T11:00:00Z,351,35.720217,14,0.39193490901805
2021-07-01T12:00:00Z,351,35.720217,20,0.559907012882928
2021-07-01T13:00:00Z,351,35.720217,10,0.279953506441464
2021-07-01T14:00:00Z,350,35.61845,23,0.645732759286269
2021-07-01T15:00:00Z,350,35.61845,22,0.617657421925996
2021-07-01T16:00:00Z,352,35.821984,21,0.586232186357964
2021-07-01T17:00:00Z,351,35.720217,15,0.419930259662196
2021-07-01T18:00:00Z,351,35.720217,13,0.363939558373904
2021-07-01T19:00:00Z,350,35.61845,16,0.449205397764361
2021-07-01T20:00:00Z,351,35.720217,23,0.643893064815368
2021-07-01T21:00:00Z,351,35.720217,18,0.503916311594636
2021-07-01T22:00:00Z,351,35.720217,25,0.699883766103661
2021-07-01T23:00:00Z,351,35.720217,14,0.39193490901805
2021-07-02T00:00:00Z,351,35.720217,14,0.39193490901805
2021-07-02T01:00:00Z,351,35.720217,13,0.363939558373904
2021-07-02T02:00:00Z,351,35.720217,8,0.223962805153171
2021-07-02T03:00:00Z,351,35.720217,12,0.335944207729757
2021-07-02T04:00:00Z,351,35.720217,8,0.223962805153171
2021-07-02T05:00:00Z,350,35.61845,11,0.308828710962998
2021-07-02T06:00:00Z,351,35.720217,25,0.699883766103661
2021-07-02T07:00:00Z,352,35.821984,14,0.390821457571976
2021-07-02T08:00:00Z,175,17.809225,11,0.617657421925996
2021-07-02T09:00:00Z,352,35.821984,14,0.390821457571976
2021-07-02T10:00:00Z,351,35.720217,9,0.251958155797318
2021-07-02T11:00:00Z,351,35.720217,13,0.363939558373904
2021-07-02T12:00:00Z,351,35.720217,13,0.363939558373904
2021-07-02T13:00:00Z,351,35.720217,9,0.251958155797318
2021-07-02T14:00:00Z,351,35.720217,8,0.223962805153171
2021-07-02T15:00:00Z,351,35.720217,21,0.587902363527075
2021-07-02T16:00:00Z,350,35.61845,17,0.477280735124633
2021-07-02T17:00:00Z,350,35.61845,23,0.645732759286269
2021-07-02T18:00:00Z,351,35.720217,18,0.503916311594636
2021-07-02T19:00:00Z,351,35.720217,18,0.503916311594636
2021-07-02T20:00:00Z,350,35.61845,16,0.449205397764361
2021-07-02T21:00:00Z,351,35.720217,23,0.643893064815368
2021-07-02T22:00:00Z,351,35.720217,22,0.615897714171221
2021-07-02T23:00:00Z,351,35.720217,20,0.559907012882928
2021-07-03T00:00:00Z,351,35.720217,20,0.559907012882928
2021-07-03T01:00:00Z,351,35.720217,30,0.839860519324393
2021-07-03T02:00:00Z,351,35.720217,18,0.503916311594636
2021-07-03T03:00:00Z,351,35.720217,37,1.03582797383342
2021-07-03T04:00:00Z,351,35.720217,17,0.475920960950489
2021-07-03T05:00:00Z,351,35.720217,21,0.587902363527075
2021-07-03T06:00:00Z,350,35.61845,27,0.758034108727359
2021-07-03T07:00:00Z,351,35.720217,38,1.06382332447756
2021-07-03T08:00:00Z,351,35.720217,40,1.11981402576586
2021-07-03T09:00:00Z,351,35.720217,15,0.419930259662196
2021-07-03T10:00:00Z,351,35.720217,33,0.923846571256832
2021-07-03T11:00:00Z,351,35.720217,35,0.979837272545125
2021-07-03T12:00:00Z,351,35.720217,26,0.727879116747807
2021-07-03T13:00:00Z,351,35.720217,28,0.7838698180361
2021-07-03T14:00:00Z,350,35.61845,13,0.364979385683543
2021-07-03T15:00:00Z,350,35.61845,19,0.533431409845179
2021-07-03T16:00:00Z,351,35.720217,21,0.587902363527075
2021-07-03T17:00:00Z,351,35.720217,48,1.34377683091903
2021-07-03T18:00:00Z,351,35.720217,19,0.531911662238782
2021-07-03T19:00:00Z,351,35.720217,40,1.11981402576586
2021-07-03T20:00:00Z,351,35.720217,35,0.979837272545125
2021-07-03T21:00:00Z,351,35.720217,23,0.643893064815368
2021-07-03T22:00:00Z,350,35.61845,10,0.280753373602726
2021-07-03T23:00:00Z,351,35.720217,11,0.307948857085611
2021-07-04T00:00:00Z,351,35.720217,14,0.39193490901805
2021-07-04T01:00:00Z,351,35.720217,22,0.615897714171221
2021-07-04T02:00:00Z,351,35.720217,16,0.447925610306343
2021-07-04T03:00:00Z,351,35.720217,35,0.979837272545125
2021-07-04T04:00:00Z,351,35.720217,19,0.531911662238782
2021-07-04T05:00:00Z,351,35.720217,20,0.559907012882928
2021-07-04T06:00:00Z,352,35.821984,17,0.474568912765971
2021-07-04T07:00:00Z,351,35.720217,28,0.7838698180361
2021-07-04T08:00:00Z,351,35.720217,19,0.531911662238782
2021-07-04T09:00:00Z,350,35.61845,21,0.589582084565724
2021-07-04T10:00:00Z,351,35.720217,25,0.699883766103661
2021-07-04T11:00:00Z,351,35.720217,13,0.363939558373904
2021-07-04T12:00:00Z,351,35.720217,13,0.363939558373904
2021-07-04T13:00:00Z,350,35.61845,11,0.308828710962998
2021-07-04T14:00:00Z,351,35.720217,7,0.195967454509025
2021-07-04T15:00:00Z,351,35.720217,13,0.363939558373904
2021-07-04T16:00:00Z,352,35.821984,8,0.223326547183986
2021-07-04T17:00:00Z,350,35.61845,10,0.280753373602726
2021-07-04T18:00:00Z,351,35.720217,14,0.39193490901805
2021-07-04T19:00:00Z,351,35.720217,18,0.503916311594636
2021-07-04T20:00:00Z,351,35.720217,15,0.419930259662196
2021-07-04T21:00:00Z,351,35.720217,12,0.335944207729757
2021-07-04T22:00:00Z,350,35.61845,7,0.196527361521908
2021-07-04T23:00:00Z,350,35.61845,13,0.364979385683543
2021-07-05T00:00:00Z,350,35.61845,10,0.280753373602726
2021-07-05T01:00:00Z,351,35.720217,16,0.447925610306343
2021-07-05T02:00:00Z,351,35.720217,11,0.307948857085611
2021-07-05T03:00:00Z,351,35.720217,9,0.251958155797318
2021-07-05T04:00:00Z,351,35.720217,7,0.195967454509025
2021-07-05T05:00:00Z,351,35.720217,9,0.251958155797318
2021-07-05T06:00:00Z,351,35.720217,9,0.251958155797318
2021-07-05T07:00:00Z,351,35.720217,7,0.195967454509025
2021-07-05T08:00:00Z,351,35.720217,13,0.363939558373904
2021-07-05T09:00:00Z,351,35.720217,16,0.447925610306343
2021-07-05T10:00:00Z,350,35.61845,12,0.336904048323271
2021-07-05T11:00:00Z,351,35.720217,12,0.335944207729757
2021-07-05T12:00:00Z,351,35.720217,8,0.223962805153171
2021-07-05T13:00:00Z,352,35.821984,10,0.279158183979983
2021-07-05T14:00:00Z,351,35.720217,13,0.363939558373904
2021-07-05T15:00:00Z,350,35.61845,14,0.393054723043816
2021-07-05T16:00:00Z,351,35.720217,16,0.447925610306343
2021-07-05T17:00:00Z,350,35.61845,16,0.449205397764361
2021-07-05T18:00:00Z,351,35.720217,26,0.727879116747807
2021-07-05T19:00:00Z,352,35.821984,26,0.725811278347955
2021-07-05T20:00:00Z,351,35.720217,19,0.531911662238782
2021-07-05T21:00:00Z,351,35.720217,19,0.531911662238782
2021-07-05T22:00:00Z,351,35.720217,17,0.475920960950489
2021-07-05T23:00:00Z,351,35.720217,16,0.447925610306343
2021-07-06T00:00:00Z,350,35.61845,19,0.533431409845179
2021-07-06T01:00:00Z,351,35.720217,13,0.363939558373904
2021-07-06T02:00:00Z,352,35.821984,10,0.279158183979983
2021-07-06T03:00:00Z,351,35.720217,9,0.251958155797318
2021-07-06T04:00:00Z,351,35.720217,11,0.307948857085611
2021-07-06T05:00:00Z,351,35.720217,17,0.475920960950489
2021-07-06T06:00:00Z,351,35.720217,22,0.615897714171221
2021-07-06T07:00:00Z,351,35.720217,12,0.335944207729757
2021-07-06T08:00:00Z,351,35.720217,16,0.447925610306343
2021-07-06T09:00:00Z,351,35.720217,11,0.307948857085611
2021-07-06T10:00:00Z,351,35.720217,10,0.279953506441464
2021-07-06T11:00:00Z,351,35.720217,15,0.419930259662196
2021-07-06T12:00:00Z,351,35.720217,5,0.139976753220732
2021-07-06T13:00:00Z,351,35.720217,7,0.195967454509025
2021-07-06T14:00:00Z,351,35.720217,12,0.335944207729757
2021-07-06T15:00:00Z,351,35.720217,7,0.195967454509025
2021-07-06T16:00:00Z,351,35.720217,14,0.39193490901805
2021-07-06T17:00:00Z,351,35.720217,11,0.307948857085611
2021-07-06T18:00:00Z,352,35.821984,11,0.307074002377981
2021-07-06T19:00:00Z,350,35.61845,15,0.421130060404088
2021-07-06T20:00:00Z,351,35.720217,18,0.503916311594636
2021-07-06T21:00:00Z,350,35.61845,13,0.364979385683543
2021-07-06T22:00:00Z,351,35.720217,13,0.363939558373904
2021-07-06T23:00:00Z,351,35.720217,14,0.39193490901805
2021-07-07T00:00:00Z,351,35.720217,11,0.307948857085611
2021-07-07T01:00:00Z,351,35.720217,10,0.279953506441464
2021-07-07T02:00:00Z,351,35.720217,23,0.643893064815368
2021-07-07T03:00:00Z,351,35.720217,8,0.223962805153171
2021-07-07T04:00:00Z,352,35.821984,20,0.558316367959966
2021-07-07T05:00:00Z,352,35.821984,11,0.307074002377981
2021-07-07T06:00:00Z,350,35.61845,21,0.589582084565724
2021-07-07T07:00:00Z,351,35.720217,18,0.503916311594636
2021-07-07T08:00:00Z,350,35.61845,12,0.336904048323271
2021-07-07T09:00:00Z,351,35.720217,16,0.447925610306343
2021-07-07T10:00:00Z,351,35.720217,23,0.643893064815368
2021-07-07T11:00:00Z,351,35.720217,18,0.503916311594636
2021-07-07T12:00:00Z,351,35.720217,21,0.587902363527075
2021-07-07T13:00:00Z,351,35.720217,13,0.363939558373904
2021-07-07T14:00:00Z,351,35.720217,21,0.587902363527075
2021-07-07T15:00:00Z,351,35.720217,16,0.447925610306343
2021-07-07T16:00:00Z,351,35.720217,19,0.531911662238782
2021-07-07T17:00:00Z,351,35.720217,23,0.643893064815368
2021-07-07T18:00:00Z,351,35.720217,16,0.447925610306343
2021-07-07T19:00:00Z,351,35.720217,21,0.587902363527075
2021-07-07T20:00:00Z,351,35.720217,26,0.727879116747807
2021-07-07T21:00:00Z,350,35.61845,16,0.449205397764361
2021-07-07T22:00:00Z,351,35.720217,27,0.755874467391953
2021-07-07T23:00:00Z,351,35.720217,14,0.39193490901805
2021-07-08T00:00:00Z,351,35.720217,21,0.587902363527075
2021-07-08T01:00:00Z,351,35.720217,23,0.643893064815368
2021-07-08T02:00:00Z,352,35.821984,13,0.362905639173978
2021-07-08T03:00:00Z,351,35.720217,17,0.475920960950489
2021-07-08T04:00:00Z,351,35.720217,15,0.419930259662196
2021-07-08T05:00:00Z,351,35.720217,19,0.531911662238782
2021-07-08T06:00:00Z,352,35.821984,15,0.418737275969974
2021-07-08T07:00:00Z,350,35.61845,30,0.842260120808177
2021-07-08T08:00:00Z,351,35.720217,24,0.671888415459514
2021-07-08T09:00:00Z,351,35.720217,13,0.363939558373904
2021-07-08T10:00:00Z,351,35.720217,16,0.447925610306343
2021-07-08T11:00:00Z,352,35.821984,27,0.753727096745954
2021-07-08T12:00:00Z,350,35.61845,15,0.421130060404088
2021-07-08T13:00:00Z,351,35.720217,15,0.419930259662196
2021-07-08T14:00:00Z,351,35.720217,15,0.419930259662196
2021-07-08T15:00:00Z,350,35.61845,13,0.364979385683543
2021-07-08T16:00:00Z,175,17.809225,16,0.898410795528722
2021-07-08T17:00:00Z,351,35.720217,7,0.195967454509025
2021-07-08T18:00:00Z,351,35.720217,19,0.531911662238782
2021-07-08T19:00:00Z,351,35.720217,19,0.531911662238782
2021-07-08T20:00:00Z,352,35.821984,14,0.390821457571976
2021-07-08T21:00:00Z,351,35.720217,12,0.335944207729757
2021-07-08T22:00:00Z,351,35.720217,10,0.279953506441464
2021-07-08T23:00:00Z,351,35.720217,6,0.167972103864879
2021-07-09T00:00:00Z,350,35.61845,20,0.561506747205451
2021-07-09T01:00:00Z,351,35.720217,10,0.279953506441464
2021-07-09T02:00:00Z,351,35.720217,10,0.279953506441464
2021-07-09T03:00:00Z,351,35.720217,12,0.335944207729757
2021-07-09T04:00:00Z,350,35.61845,7,0.196527361521908
2021-07-09T05:00:00Z,351,35.720217,9,0.251958155797318
2021-07-09T06:00:00Z,351,35.720217,7,0.195967454509025
2021-07-09T07:00:00Z,351,35.720217,16,0.447925610306343
2021-07-09T08:00:00Z,351,35.720217,15,0.419930259662196
2021-07-09T09:00:00Z,350,35.61845,17,0.477280735124633
2021-07-09T10:00:00Z,351,35.720217,12,0.335944207729757
2021-07-09T11:00:00Z,351,35.720217,14,0.39193490901805
2021-07-09T12:00:00Z,350,35.61845,13,0.364979385683543
2021-07-09T13:00:00Z,351,35.720217,7,0.195967454509025
2021-07-09T14:00:00Z,350,35.61845,11,0.308828710962998
2021-07-09T15:00:00Z,351,35.720217,13,0.363939558373904
2021-07-09T16:00:00Z,351,35.720217,16,0.447925610306343
2021-07-09T17:00:00Z,351,35.720217,9,0.251958155797318
2021-07-09T18:00:00Z,352,35.821984,20,0.558316367959966
2021-07-09T19:00:00Z,351,35.720217,17,0.475920960950489
2021-07-09T20:00:00Z,350,35.61845,33,0.926486132888994
2021-07-09T21:00:00Z,351,35.720217,28,0.7838698180361
2021-07-09T22:00:00Z,351,35.720217,21,0.587902363527075
2021-07-09T23:00:00Z,350,35.61845,20,0.561506747205451
2021-07-10T00:00:00Z,351,35.720217,15,0.419930259662196
2021-07-10T01:00:00Z,351,35.720217,15,0.419930259662196
2021-07-10T02:00:00Z,351,35.720217,8,0.223962805153171
2021-07-10T03:00:00Z,351,35.720217,20,0.559907012882928
2021-07-10T04:00:00Z,350,35.61845,12,0.336904048323271
2021-07-10T05:00:00Z,351,35.720217,15,0.419930259662196
2021-07-10T06:00:00Z,351,35.720217,14,0.39193490901805
2021-07-10T07:00:00Z,351,35.720217,12,0.335944207729757
2021-07-10T08:00:00Z,350,35.61845,20,0.561506747205451
2021-07-10T09:00:00Z,352,35.821984,25,0.697895459949957
2021-07-10T10:00:00Z,351,35.720217,18,0.503916311594636
2021-07-10T11:00:00Z,351,35.720217,25,0.699883766103661
2021-07-10T12:00:00Z,351,35.720217,18,0.503916311594636
2021-07-10T13:00:00Z,350,35.61845,17,0.477280735124633
2021-07-10T14:00:00Z,351,35.720217,12,0.335944207729757
2021-07-10T15:00:00Z,351,35.720217,25,0.699883766103661
2021-07-10T16:00:00Z,351,35.720217,18,0.503916311594636
2021-07-10T17:00:00Z,351,35.720217,25,0.699883766103661
2021-07-10T18:00:00Z,350,35.61845,21,0.589582084565724
2021-07-10T19:00:00Z,350,35.61845,13,0.364979385683543
2021-07-10T20:00:00Z,351,35.720217,16,0.447925610306343
2021-07-10T21:00:00Z,351,35.720217,11,0.307948857085611
2021-07-10T22:00:00Z,351,35.720217,7,0.195967454509025
2021-07-10T23:00:00Z,352,35.821984,20,0.558316367959966
2021-07-11T00:00:00Z,351,35.720217,27,0.755874467391953
2021-07-11T01:00:00Z,351,35.720217,18,0.503916311594636
2021-07-11T02:00:00Z,351,35.720217,14,0.39193490901805
2021-07-11T03:00:00Z,351,35.720217,17,0.475920960950489
2021-07-11T04:00:00Z,351,35.720217,19,0.531911662238782
2021-07-11T05:00:00Z,352,35.821984,12,0.334989820775979
2021-07-11T06:00:00Z,351,35.720217,29,0.811865168680246
2021-07-11T07:00:00Z,351,35.720217,21,0.587902363527075
2021-07-11T08:00:00Z,351,35.720217,40,1.11981402576586
2021-07-11T09:00:00Z,352,35.821984,48,1.33995928310392
2021-07-11T10:00:00Z,351,35.720217,34,0.951841921900978
2021-07-11T11:00:00Z,350,35.61845,16,0.449205397764361
2021-07-11T12:00:00Z,351,35.720217,19,0.531911662238782
2021-07-11T13:00:00Z,351,35.720217,25,0.699883766103661
2021-07-11T14:00:00Z,351,35.720217,12,0.335944207729757
2021-07-11T15:00:00Z,351,35.720217,23,0.643893064815368
2021-07-11T16:00:00Z,351,35.720217,17,0.475920960950489
2021-07-11T17:00:00Z,351,35.720217,17,0.475920960950489
2021-07-11T18:00:00Z,351,35.720217,17,0.475920960950489
2021-07-11T19:00:00Z,350,35.61845,13,0.364979385683543
2021-07-11T20:00:00Z,351,35.720217,10,0.279953506441464
2021-07-11T21:00:00Z,351,35.720217,20,0.559907012882928
2021-07-11T22:00:00Z,351,35.720217,23,0.643893064815368
2021-07-11T23:00:00Z,351,35.720217,13,0.363939558373904
2021-07-12T00:00:00Z,351,35.720217,29,0.811865168680246
2021-07-12T01:00:00Z,351,35.720217,14,0.39193490901805
2021-07-12T02:00:00Z,351,35.720217,18,0.503916311594636
2021-07-12T03:00:00Z,351,35.720217,14,0.39193490901805
2021-07-12T04:00:00Z,351,35.720217,19,0.531911662238782
2021-07-12T05:00:00Z,352,35.821984,14,0.390821457571976
2021-07-12T06:00:00Z,351,35.720217,20,0.559907012882928
2021-07-12T07:00:00Z,351,35.720217,15,0.419930259662196
2021-07-12T08:00:00Z,351,35.720217,14,0.39193490901805
2021-07-12T09:00:00Z,350,35.61845,23,0.645732759286269
